JPG,Class,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord,Coord
00000159.png,plank,528.87,222.33224,-133.70798,535.7153,224.18326,-121.9952,536.82745,226.64037,-122.02428,537.7412,228.52773,-121.993614,532.46216,216.51208,-119.67078,531.533,214.06482,-119.67928,530.7326,212.10686,-119.68045,536.36426,232.61038,-45.307037,527.46564,209.75653,-33.434807,523.44855,229.53526,-104.87715,519.67706,220.53888,-101.38202,507.49036,259.15945,-7.4733915,494.17157,198.52718,22.738842,506.1255,294.6737,-82.30474,455.45,180.72057,55.76347,510.51096,320.19647,-261.04742,424.4566,204.01048,10.8480625,514.5387,327.9688,-296.9303,415.492,210.89552,-4.8559165,514.2428,325.37973,-312.22192,422.3736,214.42241,-19.834309,511.64865,321.66003,-272.7838,425.51175,213.3199,4.1743846,409.69138,266.88882,-13.463728,401.08844,232.72205,13.668324,331.52667,286.67603,-39.52788,324.46893,265.0709,-15.813604,259.48663,303.2638,49.555622,255.33185,289.74484,72.769684,251.32019,304.38388,53.170033,248.53029,293.6892,76.38562,237.98795,307.35037,-48.263367,235.32587,293.95752,-19.089546
00000160.jpg,plank,344.79514,280.15146,-391.07874,336.04593,260.79956,-428.93338,338.51227,258.53778,-429.04178,341.43362,256.15826,-429.05786,333.67368,260.57416,-375.76202,334.52524,258.18777,-375.82806,335.76978,255.72745,-375.7402,365.43628,235.85889,-498.6362,357.7091,235.35199,-260.16797,368.82693,276.5358,-408.32773,366.66913,277.6525,-338.94537,495.2568,266.20886,-573.564,438.74582,247.80194,-63.580807,511.08102,406.04214,-638.21313,453.51462,368.14398,44.014545,495.4258,540.0057,-675.8164,446.37363,483.3774,-74.23277,466.81766,557.1713,-774.8385,415.9639,493.1163,-92.854126,454.5315,546.8726,-749.7771,418.03687,499.76755,-165.62921,464.82114,539.99524,-671.5342,432.93234,498.6445,-109.495895,719.2312,277.65457,-146.8984,670.19934,281.38028,146.98853,851.0839,357.98883,138.2019,801.22864,350.13754,475.72797,970.76697,422.11697,421.78015,900.56683,403.41077,856.6363,996.2486,426.54672,444.2858,923.0839,401.0465,895.36945,950.94006,484.79782,327.32953,901.8443,465.2715,845.47375
00000161.jpg,plank,148.33145,238.03014,-52.29696,138.8427,214.11288,-92.45573,140.39069,211.71637,-92.49911,142.2684,209.18858,-92.3819,138.56932,214.2175,-30.767658,139.8418,211.84238,-30.785301,141.40248,209.21251,-30.681465,169.36508,191.70131,-178.53377,169.18219,190.20087,95.81562,175.18166,241.1912,-77.48975,175.21219,241.71724,2.9365883,290.52472,257.92917,-318.52255,317.02817,221.54831,294.1248,300.26138,436.94525,-345.98126,318.23923,394.94315,316.67453,290.2973,598.50195,-274.23584,305.27527,543.06445,168.8342,251.38625,607.9237,-344.90204,266.06586,540.30273,160.51941,245.23444,592.57477,-316.0444,263.5148,544.64996,87.21748,261.62778,590.1177,-262.19113,279.66806,549.2192,132.18892,597.40326,319.1293,-177.56142,608.81934,275.83405,177.63173,845.6676,428.5752,-138.6164,849.5856,386.3377,208.5596,1087.789,499.05896,-61.779312,1082.1343,462.76962,288.15555,1141.3479,498.4532,-62.55904,1135.845,465.72812,289.61823,1065.0819,591.02655,-210.42107,1061.8058,553.5919,161.64511
00000162.jpg,plank,105.1513,334.4173,-418.81918,97.31725,318.19904,-403.29834,100.18446,312.82437,-403.4118,103.179955,307.70377,-403.31662,90.601456,331.40503,-401.89124,88.03885,335.8369,-401.90436,85.39407,339.84296,-401.78986,114.145874,299.58783,-269.48895,88.44001,339.37122,-260.5445,125.29356,330.34598,-365.2116,115.10994,347.37357,-363.1567,189.54042,281.7238,-146.79993,144.89008,404.89307,-167.49712,220.71887,177.36757,-128.9961,156.95183,499.63367,-185.36081,241.05302,84.084206,-264.12326,149.78462,588.3757,-370.49686,249.24286,54.62288,-297.59436,120.62183,596.3019,-409.72833,243.94298,48.967995,-345.92447,120.91918,596.157,-462.6164,241.37149,61.043884,-292.13,133.45708,593.3832,-399.33502,363.88364,397.64417,1.8301485,330.79453,457.58466,-1.8044494,494.0092,470.44098,8.957138,472.51453,521.40234,-3.6419916,621.0926,532.33826,179.20181,598.967,564.43304,149.03107,634.3899,542.3836,185.84686,615.0846,564.5616,155.40701,666.53235,552.4882,17.01188,641.1987,582.03156,-16.607336
00000163.jpg,plank,113.0648,221.21495,-25.308798,105.27316,210.73206,-41.776566,105.71025,209.36845,-41.773323,106.30826,207.88937,-41.72448,105.19003,210.47296,-14.477938,105.560555,208.94809,-14.530653,106.07965,207.31657,-14.538587,114.89643,197.31915,-78.82269,114.41033,196.85562,42.668274,124.80391,218.97131,-36.79669,124.851555,218.77303,-1.1199217,163.12413,202.90442,-139.98659,182.31705,200.75945,122.26265,166.32408,282.79092,-192.10553,182.56836,278.49994,145.44861,167.86728,361.49258,-197.92699,179.8736,349.65628,79.05459,145.58044,367.32343,-232.93076,162.60011,348.80988,80.17081,143.10666,362.44107,-211.3777,161.12372,350.70087,46.681095,152.4428,361.33676,-190.2237,167.81639,352.5121,62.318764,304.24966,224.82286,-73.337105,307.92032,220.05061,73.36427,402.89313,278.12537,-61.58455,403.56894,272.512,79.1321,498.69852,324.37613,-20.981197,495.05685,320.27554,125.452194,516.1111,324.26202,-20.064156,511.1615,319.6243,127.59623,513.35486,353.67877,-81.6553,510.40695,349.9166,65.05645
00000165.jpg,plank,923.1093,649.80585,-588.7065,944.60657,651.28577,-554.4488,947.0673,657.22125,-554.7008,949.30365,663.7501,-554.7486,937.75916,632.9144,-554.67615,935.5271,626.66266,-554.7096,932.69305,619.1753,-554.6664,942.87006,670.43964,-335.59406,919.0585,607.12286,-332.95758,906.217,667.0458,-504.43195,897.581,643.4957,-504.23233,855.8056,756.8895,-223.53271,812.34607,574.21844,-179.85854,870.5032,894.4018,-212.48143,784.07904,440.76102,-179.079,888.91205,1025.2332,-451.99146,773.86945,307.3567,-405.5624,924.1361,1042.1622,-510.173,768.5496,264.03754,-456.57983,929.34454,1042.7758,-578.7027,778.5085,257.42343,-536.27686,912.371,1040.3782,-491.4346,778.5602,272.67368,-452.68497,588.00714,813.2646,-20.501,539.5364,722.1753,20.693264,393.7589,916.85504,-51.895126,359.38904,851.48694,-7.6837955,224.33621,989.246,321.60178,193.56203,956.94324,302.3792,214.13277,989.16125,343.85202,187.92676,969.18774,320.8347,156.52878,1009.84143,91.666374,122.67587,989.6619,60.53038
00000167.jpg,plank,274.26648,221.36816,-446.37018,255.03699,204.68369,-413.83762,255.60683,196.68872,-413.9103,256.71133,187.50246,-413.93207,252.66692,230.37764,-407.26154,251.40479,238.58026,-407.36176,250.63945,245.58817,-407.4245,265.85776,177.00548,-221.54523,256.4422,252.45398,-182.35115,296.52155,206.69502,-375.09323,292.72955,237.19684,-364.44473,383.37393,133.25847,-106.5083,365.23886,318.35178,-79.09388,372.95108,-2.0061207,-156.41896,366.187,450.30807,-73.672295,358.44595,-129.05406,-343.20154,321.13943,560.3989,-263.32205,350.90137,-177.62242,-372.58875,285.12878,568.6246,-291.82755,343.78574,-176.69014,-423.22165,282.31662,569.0935,-341.19592,350.43716,-161.9719,-375.81335,298.02374,565.3081,-292.05527,682.06,249.74876,-4.0986967,645.2025,351.0826,4.134243,900.6183,174.42929,-111.63024,821.16595,480.43796,12.143927,811.12195,375.73245,438.46417,979.58765,584.2216,222.06563,776.96173,382.2753,496.03064,1005.1091,585.25653,239.31705,836.42365,445.69336,458.1568,1056.6499,633.55347,69.88996
00000168.jpg,plank,105.1513,334.4173,-418.81918,97.31725,318.19904,-403.29834,100.18446,312.82437,-403.4118,103.179955,307.70377,-403.31662,90.601456,331.40503,-401.89124,88.03885,335.8369,-401.90436,85.39407,339.84296,-401.78986,114.145874,299.58783,-269.48895,88.44001,339.37122,-260.5445,125.29356,330.34598,-365.2116,115.10994,347.37357,-363.1567,189.54042,281.7238,-146.79993,144.89008,404.89307,-167.49712,220.71887,177.36757,-128.9961,156.95183,499.63367,-185.36081,241.05302,84.084206,-264.12326,149.78462,588.3757,-370.49686,249.24286,54.62288,-297.59436,120.62183,596.3019,-409.72833,243.94298,48.967995,-345.92447,120.91918,596.157,-462.6164,241.37149,61.043884,-292.13,133.45708,593.3832,-399.33502,363.88364,397.64417,1.8301485,330.79453,457.58466,-1.8044494,494.0092,470.44098,8.957138,472.51453,521.40234,-3.6419916,621.0926,532.33826,179.20181,598.967,564.43304,149.03107,634.3899,542.3836,185.84686,615.0846,564.5616,155.40701,666.53235,552.4882,17.01188,641.1987,582.03156,-16.607336
00000169.jpg,plank,148.33145,238.03014,-52.29696,138.8427,214.11288,-92.45573,140.39069,211.71637,-92.49911,142.2684,209.18858,-92.3819,138.56932,214.2175,-30.767658,139.8418,211.84238,-30.785301,141.40248,209.21251,-30.681465,169.36508,191.70131,-178.53377,169.18219,190.20087,95.81562,175.18166,241.1912,-77.48975,175.21219,241.71724,2.9365883,290.52472,257.92917,-318.52255,317.02817,221.54831,294.1248,300.26138,436.94525,-345.98126,318.23923,394.94315,316.67453,290.2973,598.50195,-274.23584,305.27527,543.06445,168.8342,251.38625,607.9237,-344.90204,266.06586,540.30273,160.51941,245.23444,592.57477,-316.0444,263.5148,544.64996,87.21748,261.62778,590.1177,-262.19113,279.66806,549.2192,132.18892,597.40326,319.1293,-177.56142,608.81934,275.83405,177.63173,845.6676,428.5752,-138.6164,849.5856,386.3377,208.5596,1087.789,499.05896,-61.779312,1082.1343,462.76962,288.15555,1141.3479,498.4532,-62.55904,1135.845,465.72812,289.61823,1065.0819,591.02655,-210.42107,1061.8058,553.5919,161.64511
00000170.png,plank,176.31346,395.2872,-477.06635,165.89627,377.4559,-460.68958,168.38986,370.91064,-460.73575,171.0746,364.63644,-460.539,158.92548,393.1086,-464.6633,155.80112,396.8687,-464.7388,152.15454,401.1656,-464.61218,179.39195,353.7201,-297.62262,153.21463,403.50613,-319.7732,198.5644,388.86334,-410.52664,187.08554,408.59958,-417.27924,258.73373,325.99924,-154.50784,210.74158,474.05017,-257.49042,308.54007,202.4372,-148.07841,187.42403,585.3172,-568.8683,335.14426,83.2317,-264.1771,172.5012,624.2393,-1012.8189,344.28256,50.22918,-282.9924,163.52129,643.86505,-1086.5759,338.82516,45.956387,-335.21878,174.43645,632.7483,-1105.2349,337.23987,59.359856,-290.48685,183.55339,624.1747,-1035.313,469.6261,424.5421,23.8369,443.53964,500.03555,-24.057842,631.65686,499.78244,10.977053,618.0847,553.0791,-58.590054,802.495,563.35474,140.4883,776.4357,585.05676,81.51233,823.55176,573.2483,141.32779,792.1171,583.55347,86.20366,852.0207,583.6526,-57.47967,833.92633,594.45605,-114.40537
00000171.jpg,plank,124.324135,242.76901,-77.382545,121.91507,232.71301,-97.12643,123.13827,231.91104,-97.16844,124.44626,231.17769,-97.18403,122.17971,232.19923,-62.12031,123.54651,231.06389,-62.138607,125.00738,229.84415,-62.053085,139.3419,224.82068,-145.61255,139.55891,221.99654,10.689321,137.38643,246.33836,-92.73963,137.31303,245.84007,-47.34785,198.5591,252.02585,-229.46033,209.19249,230.85637,128.51587,205.9839,344.01166,-246.55797,212.3556,314.506,165.7907,125.65032,343.77414,-181.10701,141.54402,330.2992,95.63594,106.176384,348.69168,-214.51666,119.67592,332.62732,92.03846,102.94907,337.58514,-210.5365,114.22756,331.10593,67.77881,110.23771,335.5787,-179.09448,122.70965,330.00296,81.12379,356.24783,269.89514,-106.201065,353.91528,249.30852,106.3669,476.82556,290.82208,-46.280556,471.32938,282.1849,162.86613,587.52606,305.87625,55.87917,576.78064,299.08493,256.32962,614.24207,303.8876,63.20016,604.209,299.635,263.369,570.4935,352.07028,-9.87044,562.0887,341.38553,206.9064
00000172.jpg,plank,1102.0015,298.68585,-67.90522,1097.9048,317.52536,-89.14975,1095.0608,319.6874,-89.37619,1092.0204,322.102,-89.55619,1097.7632,316.65906,-47.792606,1094.8036,318.08636,-47.7583,1091.7799,319.676,-47.59979,1063.5435,329.66684,-133.84271,1063.2678,327.8247,57.345634,1078.6348,288.9028,-80.097084,1076.9882,287.3486,-26.155073,978.22577,319.499,-206.51285,946.1985,307.08545,136.12292,970.0046,480.2296,-275.6544,946.63464,452.67685,194.70215,964.3731,620.8022,-348.9168,935.3572,574.87744,124.448135,950.8473,639.9671,-393.72876,918.8833,590.2265,86.96193,934.4654,635.4169,-416.5357,910.98206,589.5415,73.45054,936.3904,625.9881,-359.08557,914.9548,584.0236,112.418594,659.7621,350.4191,-153.28168,655.26245,334.92987,153.75302,450.6076,470.05606,-148.19788,460.1567,449.07745,142.1557,249.1285,581.3337,-111.75552,268.5176,570.2679,212.52199,250.3375,611.8583,-111.39426,266.66965,602.25446,210.05385,149.0609,595.2779,-267.06937,173.80035,587.9498,96.552185
00000175.jpg,plank,47.17269,289.406,-21.634571,39.31123,284.05878,-35.173344,38.96643,282.4146,-35.209496,38.67643,280.80438,-35.198765,39.78332,285.82254,-13.879072,39.73411,285.43372,-13.892911,39.672504,284.99265,-13.861805,41.816757,271.85956,-63.133167,42.272522,275.79013,31.968733,54.69538,284.82733,-29.552158,53.771484,287.02563,-1.9786775,81.91,272.3897,-109.920105,96.11981,270.20514,106.54805,96.72052,331.99402,-127.77902,108.268295,323.36655,142.95778,46.828735,335.5492,-70.88018,63.16308,324.3875,128.17265,31.561207,338.36203,-82.28448,48.95773,325.8527,126.76069,29.997135,333.27444,-82.49461,48.51837,323.94904,124.70648,37.09618,331.24823,-69.79888,53.79653,323.5273,124.636246,195.20523,283.6813,-61.807858,196.0789,279.10193,61.88723,282.11224,301.67374,-51.513557,279.70334,295.59314,64.62868,370.52698,301.63922,-20.869074,362.33878,297.38995,89.4068,383.79025,294.94412,-19.364058,378.8251,291.61917,90.24504,369.9318,331.28027,-62.686073,364.85165,325.92377,54.332848
00000176.jpg,plank,205.80936,118.84894,7.9773793,210.55513,118.246544,12.318428,210.80655,117.73732,12.298334,211.09317,117.21109,12.311903,210.69843,117.88559,-2.636153,211.10214,117.068016,-2.651877,211.5975,116.101326,-2.6025183,212.61227,109.913345,38.260452,213.16414,108.63021,-29.46099,202.62712,114.97867,19.740345,202.77861,114.34488,-0.053016216,188.44173,99.54417,79.994064,192.60034,101.8583,-64.36047,182.83554,132.88103,97.06014,187.84251,138.46523,-87.46738,183.1358,162.40701,66.717804,187.38814,173.51128,-88.75168,190.92001,162.88997,66.25164,195.1964,176.6243,-106.091644,192.17813,164.4236,51.211388,196.50195,173.87587,-95.55639,188.80093,165.17073,59.51137,193.20593,173.11276,-84.877106,131.61948,113.44829,43.96383,132.66882,116.86908,-43.925026,84.2105,133.77084,22.666826,85.62699,136.98474,-49.473602,35.59157,151.7346,33.244102,32.93139,152.88454,-52.3041,27.248032,149.75926,33.193485,24.10789,149.88474,-53.55915,28.888494,170.90065,6.790763,26.012615,171.91394,-82.470604
00000177.jpg,plank,233.1811,596.18475,-51.0051,216.06445,570.872,-91.28686,216.89568,567.1907,-91.33119,218.14236,562.89764,-91.22093,216.31975,571.1647,-25.218306,217.29434,567.5424,-25.249592,218.4593,563.3444,-25.160036,241.12553,535.791,-179.29915,239.05063,538.8533,116.721725,262.11374,590.2853,-77.10157,260.48578,590.2107,9.48848,367.37662,557.09064,-329.85217,405.15515,565.2225,307.63965,363.89658,757.404,-431.9179,414.94827,741.9917,353.78177,359.9361,932.1081,-433.59818,401.99258,908.45483,194.0603,315.62363,946.4146,-507.15875,360.0268,908.90955,189.05197,311.15283,937.2441,-468.7278,355.35162,912.05817,112.71486,331.2688,934.013,-417.84113,372.37714,915.6292,154.98828,675.87646,680.18286,-181.28862,683.93475,676.06464,181.26758,930.95337,783.4451,-153.4551,923.95245,782.9158,199.79453,1181.01,860.8101,-76.944115,1156.6674,848.1993,300.12653,1239.0786,860.0135,-76.995476,1210.0233,851.7189,303.52667,1140.2477,948.75977,-234.05807,1125.7157,937.1593,164.41505
00000178.jpg,plank,162.45444,165.50877,-702.6547,171.30101,135.42473,-707.7374,179.20882,132.6105,-707.74866,187.4116,130.25658,-707.8988,152.25449,141.392,-686.5979,146.57948,142.1352,-686.7509,141.35371,142.65964,-686.8417,209.19328,128.20963,-641.709,146.28224,139.81783,-549.64856,184.21075,176.24278,-669.89307,162.16049,181.7376,-643.33466,287.4702,179.60709,-576.07587,148.14781,198.51181,-409.7952,305.25702,341.8265,-586.8912,138.72487,334.93573,-373.3852,283.2555,489.6552,-602.5378,124.38199,473.04123,-440.72406,280.25555,519.8013,-679.617,99.29336,491.80746,-483.74615,261.91965,513.33386,-674.64746,100.45175,493.39465,-532.88995,259.06815,503.42026,-607.18744,117.943634,488.80743,-465.50818,362.49182,254.19547,-68.675865,290.16718,269.2659,68.64143,418.28824,307.62735,261.01645,365.26703,297.76715,427.71356,453.97098,346.1691,627.63654,402.21356,325.95767,798.29193,466.88483,339.87473,662.4565,415.9564,321.8936,837.65393,450.83142,386.44977,593.162,408.09872,374.9374,791.0854
00000179.png,plank,70.174995,258.2781,-50.608124,67.79539,252.96432,-61.369488,68.199,252.33838,-61.384846,68.63703,251.64561,-61.347477,67.70574,252.81673,-43.60526,68.059296,251.99683,-43.614735,68.43472,251.04486,-43.60112,74.72154,246.5802,-85.2481,74.05819,245.71428,-5.943408,76.229485,257.94354,-57.774143,76.28949,257.66913,-34.63617,107.021706,253.75948,-127.746025,109.12378,243.80737,54.935295,118.43306,298.5335,-161.13426,118.427536,288.09384,64.22752,119.856926,338.4349,-156.7431,119.575096,325.33484,18.36714,109.66108,342.63773,-180.074,110.23566,325.66144,18.41673,107.14014,338.74265,-168.19313,109.58158,327.71808,-2.1870155,111.06082,337.9576,-152.4574,113.403114,327.9561,7.9807043,181.98575,261.94482,-54.611847,181.78258,251.8596,54.62567,235.85364,287.93463,-40.861843,239.40956,262.39117,78.745094,290.81226,311.59323,-0.6145449,299.70236,264.86746,117.30886,303.1624,312.8371,1.8169695,309.49115,259.7087,119.712845,282.68338,336.22714,-29.778555,315.79272,284.714,89.49567
00000180.jpg,plank,55.715454,112.771996,-136.32169,53.15425,108.04909,-128.15509,54.14305,106.18839,-128.2016,55.25547,104.463554,-128.20029,50.508778,112.80411,-127.799644,49.62273,114.35466,-127.82289,48.777706,116.09118,-127.798546,58.849907,102.6736,-77.5842,50.49108,117.84242,-75.60793,62.459232,111.56534,-117.10791,59.223404,117.76435,-116.64111,85.80271,99.29923,-48.82577,71.5301,141.17273,-45.77192,85.30206,65.69239,-60.15465,70.17327,174.09473,-42.534634,77.35179,33.88616,-103.98662,71.59984,205.08165,-93.73985,77.06841,23.999548,-116.571526,65.12509,207.77452,-103.89056,74.57711,22.83281,-128.52203,63.823982,208.60306,-122.62572,74.20884,26.72741,-112.21804,67.39955,207.73497,-103.98506,142.68535,141.93408,0.9596581,129.56612,162.32468,-0.89152443,181.65552,170.88313,-0.28167427,172.4854,184.60245,-3.9203017,222.48933,194.06555,68.13522,217.36139,202.09491,55.732445,226.0609,198.04836,71.78239,222.49797,204.35193,58.559246,237.36276,194.90147,15.306016,232.51357,203.21559,-1.4848601
00000181.jpg,plank,181.07715,262.88745,-237.67204,169.28821,267.8342,-215.45244,169.05466,267.97598,-215.4806,168.73558,268.12952,-215.44391,169.33246,272.07016,-229.22034,169.05193,275.62228,-229.27985,168.58444,279.70706,-229.27676,174.86557,282.04495,-106.79896,172.81586,297.68466,-169.32632,194.81102,267.32285,-198.02573,193.16203,272.98206,-216.3415,244.69878,256.7235,-82.31378,228.6077,367.93085,-135.41739,255.63533,174.34544,-90.54368,207.08282,455.37576,-179.48349,247.15779,98.09863,-198.66417,174.7296,534.01385,-275.1849,243.59021,75.81854,-213.54721,147.95279,540.9791,-292.5775,237.71667,73.9132,-243.47983,146.9954,541.54297,-320.89224,239.83423,81.85244,-218.23778,157.88583,539.4381,-293.6045,418.8407,322.8695,13.1648655,398.91785,380.6449,-12.997193,520.15924,274.54608,-65.107895,488.20227,453.94128,-24.913746,455.91837,362.1791,268.2814,577.7235,515.1887,119.45271,437.26703,369.0732,303.80286,592.534,524.87067,132.85297,461.25107,411.94275,301.64322,595.3813,534.9209,48.64271
00000182.jpg,plank,408.32272,112.15558,20.543222,411.72412,119.62947,11.715305,411.37085,120.678566,11.655276,410.92538,121.86048,11.617334,411.3964,119.53726,28.058668,410.82614,120.48624,28.08059,410.18173,121.52079,28.127697,403.68362,128.57204,-11.37272,403.20023,127.7898,62.60245,400.22946,112.58318,13.588016,399.50946,112.382515,34.610973,370.4793,139.29541,-49.98178,357.0209,133.8979,92.57458,360.7221,190.8801,-78.25276,350.3452,185.2962,122.45369,359.36044,242.30534,-111.88967,343.25204,231.68475,97.50683,355.96957,247.77524,-127.61622,339.34167,237.19466,85.23366,351.31134,248.47687,-136.41452,338.5701,238.08472,78.881035,351.43356,246.26884,-115.3378,339.87112,237.10458,92.5359,262.05936,151.21979,-56.730743,255.55093,144.93103,56.805065,182.45126,184.05037,-52.317604,182.45177,181.13333,43.19986,108.03524,228.40723,-45.218296,112.544655,225.29178,66.84006,106.88879,238.82463,-45.91095,110.99191,236.57852,65.08172,69.72272,235.5216,-101.29788,76.341064,237.51129,22.559877
00000183.jpg,plank,343.95813,139.9644,-336.54825,351.35043,133.62407,-333.91394,352.5922,133.22156,-333.9632,353.984,132.73215,-334.13257,347.73715,131.45677,-349.3185,346.25616,129.45741,-349.33374,344.6507,127.34161,-349.222,350.27957,122.4981,-281.34814,336.03784,115.5236,-350.21466,336.92416,141.05046,-311.30643,334.10727,137.3914,-331.60785,335.70956,129.29027,-209.7097,272.1754,120.69174,-320.78812,332.64838,200.25192,-164.01334,264.01852,199.16211,-316.0102,337.81787,264.62668,-183.49672,259.5953,271.7813,-344.5825,355.20413,274.97125,-201.74423,260.34692,283.82892,-389.32114,349.84952,276.22363,-230.0942,271.28137,282.79065,-385.97583,338.3421,274.2397,-196.32382,273.29922,277.78748,-347.16592,246.50545,143.93842,42.133816,215.21504,136.84053,-42.115124,199.51791,166.28009,215.44571,179.47516,165.98012,141.91693,170.72418,182.79797,422.67746,150.97424,181.31573,322.8788,161.63846,181.23917,445.33978,142.60757,179.20013,340.36987,171.51491,206.5226,431.56598,154.71542,210.73949,308.8673
